2018-08-31 10:10:41,036 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 239 - Skipping MapperFactoryBean with name 'userDao' and 'com.fuzamei.bonuspoint.dao.user.UserDao' mapperInterface. Bean already defined with the same name!
2018-08-31 10:10:41,036 [main] WARN  o.m.s.mapper.ClassPathMapperScanner 166 - No MyBatis mapper was found in '[com.fuzamei.bonuspoint]' package. Please check your configuration.
2018-08-31 10:10:41,161 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate 163 - Multiple Spring Data modules found, entering strict repository configuration mode!
2018-08-31 10:10:41,773 [main] INFO  o.s.cloud.context.scope.GenericScope 294 - BeanFactory id=acc4a5c7-9826-384b-ade1-59011a23498a
2018-08-31 10:10:41,804 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor 154 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-08-31 10:10:41,912 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 328 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$b4b957b1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-31 10:10:41,957 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 328 - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$d0d35aae] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-31 10:10:42,255 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 91 - Tomcat initialized with port(s): 9001 (http)
2018-08-31 10:10:42,255 [main] INFO  o.a.coyote.http11.Http11NioProtocol 180 - Initializing ProtocolHandler ["http-nio-9001"]
2018-08-31 10:10:42,270 [main] INFO  o.a.catalina.core.StandardService 180 - Starting service [Tomcat]
2018-08-31 10:10:42,270 [main] INFO  o.a.catalina.core.StandardEngine 180 - Starting Servlet Engine: Apache Tomcat/8.5.29
2018-08-31 10:10:42,270 [localhost-startStop-1] INFO  o.a.c.core.AprLifecycleListener 180 - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java1.8\jdk1.8.0_162\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\ProgramFiles\MySQL\MySQLServer5.5\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\Java1.8\jdk1.8.0_162\bin;C:\java\apache-maven-3.5.3-bin\apache-maven-3.5.3\bin\;C:\Program Files\Java1.8\jdk1.8.0_162\jre\bin;C:\Program Files (x86)\OpenVPN\bin;C:\java\gradle-3.3-all\gradle-3.3\bin;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\130\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\140\Tools\Binn\;C:\Program Files\Microsoft SQL Server\140\Tools\Binn\;C:\Program Files\Microsoft SQL Server\140\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\Client SDK\ODBC\130\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\140\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\140\Tools\Binn\ManagementStudio\;C:\Users\18519\AppData\Local\Microsoft\WindowsApps;;C:\Program Files (x86)\SSH Communications Security\SSH Secure Shell;.]
2018-08-31 10:10:42,424 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 180 - Initializing Spring embedded WebApplicationContext
2018-08-31 10:10:42,424 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader 285 - Root WebApplicationContext: initialization completed in 2885 ms
2018-08-31 10:10:42,664 [localhost-startStop-1] WARN  c.n.c.sources.URLConfigurationSource 121 - No URLs will be polled as dynamic configuration sources.
2018-08-31 10:10:42,664 [localhost-startStop-1] INFO  c.n.c.sources.URLConfigurationSource 122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-08-31 10:10:42,679 [localhost-startStop-1] INFO  c.n.config.DynamicPropertyFactory 281 - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@e2b25f6
2018-08-31 10:10:42,940 [localhost-startStop-1] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure 56 - Init DruidDataSource
2018-08-31 10:10:43,099 [localhost-startStop-1] INFO  c.alibaba.druid.pool.DruidDataSource 928 - {dataSource-1} inited
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean 185 - Servlet statViewServlet mapped to [/druid/*]
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean 185 - Servlet dispatcherServlet mapped to [/]
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean 185 - Servlet statViewServlet mapped to [/druid/*]
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.web.servlet.RegistrationBean 111 - Servlet statViewServlet was not registered (possibly already registered?)
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 244 - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 244 - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 244 - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 244 - Mapping filter: 'requestContextFilter' to: [/*]
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 244 - Mapping filter: 'httpTraceFilter' to: [/*]
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 257 - Mapping filter: 'webStatFilter' to urls: [/*]
2018-08-31 10:10:44,804 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean 244 - Mapping filter: 'webMvcMetricsFilter' to: [/*]
2018-08-31 10:10:46,036 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean 361 - Building JPA container EntityManagerFactory for persistence unit 'default'
2018-08-31 10:10:46,068 [main] INFO  o.h.jpa.internal.util.LogHelper 31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-08-31 10:10:46,161 [main] INFO  org.hibernate.Version 45 - HHH000412: Hibernate Core {5.2.16.Final}
2018-08-31 10:10:46,161 [main] INFO  org.hibernate.cfg.Environment 213 - HHH000206: hibernate.properties not found
2018-08-31 10:10:46,208 [main] INFO  o.h.annotations.common.Version 66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-08-31 10:10:46,683 [main] INFO  org.hibernate.dialect.Dialect 157 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2018-08-31 10:10:47,007 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean 415 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-08-31 10:10:48,648 [main] WARN  c.n.c.sources.URLConfigurationSource 121 - No URLs will be polled as dynamic configuration sources.
2018-08-31 10:10:48,648 [main] INFO  c.n.c.sources.URLConfigurationSource 122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-08-31 10:10:48,710 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping 373 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-08-31 10:10:48,906 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter 574 - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@10ef5fa0: startup date [Fri Aug 31 10:10:39 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@b9b00e0
2018-08-31 10:10:48,922 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter 610 - Detected ResponseBodyAdvice bean in myResponseControllerAdvice
2018-08-31 10:10:48,940 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration 235 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2018-08-31 10:10:48,991 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 547 - Mapped "{[/bonus-point/asset/company/recharge/save],methods=[POST]}" onto public com.fuzamei.common.model.vo.ResponseVO com.fuzamei.bonuspoint.controller.asset.CompanyCashManageController.saveRechargeCashRecord(com.fuzamei.bonuspoint.entity.Token,com.fuzamei.bonuspoint.entity.dto.asset.CompanyCashRecordDTO)
2018-08-31 10:10:48,992 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 547 - Mapped "{[/bonus-point/asset/company/withdraw/save],methods=[POST]}" onto public com.fuzamei.common.model.vo.ResponseVO com.fuzamei.bonuspoint.controller.asset.CompanyCashManageController.saveWithdrawCashRecord(com.fuzamei.bonuspoint.entity.Token,com.fuzamei.bonuspoint.entity.dto.asset.CompanyCashRecordDTO)
2018-08-31 10:10:48,993 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 547 - Mapped "{[/bonus-point/asset/company/company-cash/get],methods=[GET]}" onto public com.fuzamei.common.model.vo.ResponseVO<com.fuzamei.bonuspoint.entity.vo.asset.CompanyCashRecordVO> com.fuzamei.bonuspoint.controller.asset.CompanyCashQueryController.getCompanyCashRecord(com.fuzamei.bonuspoint.entity.Token)
2018-08-31 10:10:48,994 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 547 - Mapped "{[/bonus-point/asset/company/withdraw/get],methods=[POST]}" onto public com.fuzamei.common.model.vo.ResponseVO<com.fuzamei.common.bean.PageBean<com.fuzamei.bonuspoint.entity.vo.asset.CompanyCashRecordVO>> com.fuzamei.bonuspoint.controller.asset.CompanyCashQueryController.getWithdrawCashRecord(com.fuzamei.bonuspoint.entity.Token,com.fuzamei.bonuspoint.entity.dto.asset.CompanyCashRecordDTO)
2018-08-31 10:10:48,994 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 547 - Mapped "{[/bonus-point/asset/company/provisions/get],methods=[GET]}" onto public com.fuzamei.common.model.vo.ResponseVO<com.fuzamei.bonuspoint.entity.po.user.CompanyInfoPO> com.fuzamei.bonuspoint.controller.asset.CompanyCashQueryController.getProvisionsCashRecord(com.fuzamei.bonuspoint.entity.Token)
